id;시군구;지역코드;법정동;아파트;전용면적;거래금액;층;년;월;광역시도;시자치구;전용;구분;거래유형;기준월
434466;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;54928;5;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434467;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;54160;10;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434468;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;55776;19;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434469;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;47060;16;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434470;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;55561;17;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434471;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;56151;23;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434472;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;49500;12;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434473;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;52248;7;2023;1;경기도;시흥시;104;;직거래;2023-01-31
434474;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44370;22;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434475;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;43830;8;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434476;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44960;17;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434477;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;45960;16;2023;1;경기도;시흥시;85;입;중개거래;2023-01-31
434478;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;43240;8;2023;1;경기도;시흥시;85;;직거래;2023-01-31
434479;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;52954;9;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434480;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;51814;2;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434481;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;54456;22;2023;1;경기도;시흥시;104;;직거래;2023-01-31
434482;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44060;12;2023;1;경기도;시흥시;85;;직거래;2023-01-31
434483;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;43830;8;2023;1;경기도;시흥시;85;;직거래;2023-01-31
434484;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;47660;18;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434485;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44630;5;2023;1;경기도;시흥시;85;;직거래;2023-01-31
434486;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;46320;6;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434487;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;55601;22;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434488;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;45450;23;2023;1;경기도;시흥시;85;;직거래;2023-01-31
434489;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;47070;25;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434490;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;55130;15;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434491;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;63397;23;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434492;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;63397;23;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434493;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;46330;9;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434494;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44960;17;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434495;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44370;24;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434496;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;59699;3;2023;1;경기도;시흥시;104;;중개거래;2023-01-31
434497;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;104;54126;24;2023;1;경기도;시흥시;104;;직거래;2023-01-31
434498;경기도 시흥시;41390;장곡동;유승한내들퍼스트파크;85;44370;21;2023;1;경기도;시흥시;85;;중개거래;2023-01-31
434499;경기도 용인시 처인구;41461;김량장동;용인드마크데시앙;60;38520;22;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434500;경기도 용인시 처인구;41461;김량장동;용인드마크데시앙;52;27380;25;2023;1;경기도;용인시 처인구;52;;중개거래;2023-01-31
434501;경기도 용인시 처인구;41461;김량장동;용인드마크데시앙;85;47000;24;2023;1;경기도;용인시 처인구;85;입;중개거래;2023-01-31
434502;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;75;39360;23;2023;1;경기도;용인시 처인구;75;;중개거래;2023-01-31
434503;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;77;36000;9;2023;1;경기도;용인시 처인구;77;;중개거래;2023-01-31
434504;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;60;31000;26;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434505;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;76;35600;26;2023;1;경기도;용인시 처인구;76;;중개거래;2023-01-31
434506;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;60;31060;19;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434507;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;76;36920;15;2023;1;경기도;용인시 처인구;76;;중개거래;2023-01-31
434508;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;76;35400;8;2023;1;경기도;용인시 처인구;76;;중개거래;2023-01-31
434509;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;60;30000;7;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434510;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;77;36670;11;2023;1;경기도;용인시 처인구;77;;중개거래;2023-01-31
434511;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;60;30400;21;2023;1;경기도;용인시 처인구;60;;직거래;2023-01-31
434512;경기도 용인시 처인구;41461;역북동;용인명지대역서희스타힐스;60;29640;21;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434513;경기도 용인시 처인구;41461;유방동;용인보평역서희스타힐스리버파크;53;27442;7;2023;1;경기도;용인시 처인구;53;;중개거래;2023-01-31
434514;경기도 용인시 처인구;41461;유방동;용인보평역서희스타힐스리버파크;53;22500;19;2023;1;경기도;용인시 처인구;53;;중개거래;2023-01-31
434515;경기도 용인시 처인구;41461;고림동;힐스테이트용인둔전역;85;43916;7;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434516;경기도 용인시 처인구;41461;고림동;힐스테이트용인둔전역;60;30100;2;2023;1;경기도;용인시 처인구;60;;직거래;2023-01-31
434517;경기도 용인시 처인구;41461;고림동;힐스테이트용인둔전역;85;44419;10;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434518;경기도 용인시 처인구;41461;고림동;힐스테이트용인둔전역;76;39759;16;2023;1;경기도;용인시 처인구;76;;중개거래;2023-01-31
434519;경기도 용인시 처인구;41461;고림동;힐스테이트용인둔전역;60;32941;22;2023;1;경기도;용인시 처인구;60;;직거래;2023-01-31
434520;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이3BL;77;44240;19;2023;1;경기도;용인시 처인구;77;;직거래;2023-01-31
434521;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이2BL;144;118300;29;2023;1;경기도;용인시 처인구;144;;중개거래;2023-01-31
434522;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이3BL;85;49400;9;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434523;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이3BL;85;47530;4;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434524;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이1BL;85;52940;12;2023;1;경기도;용인시 처인구;85;;직거래;2023-01-31
434525;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이3BL;77;47556;21;2023;1;경기도;용인시 처인구;77;;직거래;2023-01-31
434526;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이1BL;85;52370;23;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434527;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이3BL;85;49740;20;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434528;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이3BL;60;37294;7;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434529;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이1BL;60;39484;15;2023;1;경기도;용인시 처인구;60;;중개거래;2023-01-31
434530;경기도 용인시 처인구;41461;모현읍 왕산리;힐스테이트몬테로이1BL;85;52370;23;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434531;경기도 용인시 처인구;41461;양지면 양지리;용인세영리첼;79;34462;12;2023;1;경기도;용인시 처인구;79;;중개거래;2023-01-31
434532;경기도 용인시 처인구;41461;양지면 남곡리;용인경남아너스빌디센트H4BL(3단지);85;47637;4;2023;1;경기도;용인시 처인구;85;;직거래;2023-01-31
434533;경기도 용인시 처인구;41461;양지면 남곡리;용인경남아너스빌디센트H3BL(2단지);85;43193;15;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434534;경기도 용인시 처인구;41461;양지면 남곡리;용인경남아너스빌디센트H4BL(3단지);85;43300;8;2023;1;경기도;용인시 처인구;85;;중개거래;2023-01-31
434535;경기도 용인시 처인구;41461;양지면 남곡리;용인경남아너스빌디센트H3BL(2단지);85;47650;5;2023;1;경기도;용인시 처인구;85;;직거래;2023-01-31
434536;경기도 이천시;41500;관고동;이천자이더파크;60;35045;8;2023;1;경기도;이천시;60;;중개거래;2023-01-31
434537;경기도 이천시;41500;관고동;이천자이더파크;85;51313;21;2023;1;경기도;이천시;85;;중개거래;2023-01-31
434538;경기도 이천시;41500;관고동;이천자이더파크;85;53864;2;2023;1;경기도;이천시;85;;중개거래;2023-01-31
434539;경기도 이천시;41500;안흥동;이천롯데캐슬페라즈스카이;85;47000;22;2023;1;경기도;이천시;85;;직거래;2023-01-31
434540;경기도 이천시;41500;안흥동;이천롯데캐슬페라즈스카이;85;50988;39;2023;1;경기도;이천시;85;;중개거래;2023-01-31
434541;경기도 이천시;41500;안흥동;이천롯데캐슬페라즈스카이;85;47643;10;2023;1;경기도;이천시;85;;중개거래;2023-01-31
434542;경기도 이천시;41500;안흥동;이천롯데캐슬페라즈스카이;85;45585;22;2023;1;경기도;이천시;85;;직거래;2023-01-31
434543;경기도 이천시;41500;안흥동;이천빌리브어바인시티1BL;85;48010;5;2023;1;경기도;이천시;85;;직거래;2023-01-31
434544;경기도 이천시;41500;안흥동;이천롯데캐슬페라즈스카이;85;46843;7;2023;1;경기도;이천시;85;;중개거래;2023-01-31
434545;경기도 이천시;41500;장호원읍 진암리;이천진암지구우방아이유쉘메가하이브;85;37280;13;2023;1;경기도;이천시;85;;중개거래;2023-01-31
434546;경기도 이천시;41500;장호원읍 진암리;이천진암지구우방아이유쉘메가하이브;60;22260;21;2023;1;경기도;이천시;60;;중개거래;2023-01-31
434547;경기도 이천시;41500;백사면 모전리;이천백사지구1BL신안실크밸리;71;37160;13;2023;1;경기도;이천시;71;;중개거래;2023-01-31
434548;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;74;25510;19;2023;1;경기도;안성시;74;;중개거래;2023-01-31
434549;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;84;29215;11;2023;1;경기도;안성시;84;;중개거래;2023-01-31
434550;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;84;27988;10;2023;1;경기도;안성시;84;;중개거래;2023-01-31
434551;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;74;25307;4;2023;1;경기도;안성시;74;;중개거래;2023-01-31
434552;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;84;27520;6;2023;1;경기도;안성시;84;;중개거래;2023-01-31
434553;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;59;21660;15;2023;1;경기도;안성시;59;;중개거래;2023-01-31
434554;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;59;21700;6;2023;1;경기도;안성시;59;;중개거래;2023-01-31
434555;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;59;21700;6;2023;1;경기도;안성시;59;;중개거래;2023-01-31
434556;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;74;25730;19;2023;1;경기도;안성시;74;;중개거래;2023-01-31
434557;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;84;28500;26;2023;1;경기도;안성시;84;;중개거래;2023-01-31
434558;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;74;26040;21;2023;1;경기도;안성시;74;;중개거래;2023-01-31
434559;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;74;26040;21;2023;1;경기도;안성시;74;;중개거래;2023-01-31
434560;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;74;25160;19;2023;1;경기도;안성시;74;;중개거래;2023-01-31
434561;경기도 안성시;41550;공도읍 만정리;이트리니티공도센트럴파크;84;27380;3;2023;1;경기도;안성시;84;;중개거래;2023-01-31
